Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
1,9,1,9,1,1,1,23,28,6,7,1,0,0,1,0,0,0.1320754716981132,0,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.5867268303772426,0.0,0.0,0.217391304347826,0.3333333333333333,0.1,0.5923076923076923,0.0,0.3720930232558141,0.4888888888888889,0.5362402360778712,Enrolled
1,1,1,9,1,1,1,13,1,7,7,0,0,0,1,0,0,0.0566037735849056,0,0.0,0.2307692307692307,0.1555555555555555,0.180890437643392,0.5867268303772426,0.0109415826801045,0.0,0.2608695652173913,0.303030303030303,0.3,0.6102564102564102,0.0,0.0,0.7555555555555556,0.5362402360778712,Graduate
1,14,1,3,0,1,1,22,27,7,10,0,0,0,1,0,0,0.1886792452830188,0,0.0,0.2307692307692307,0.1333333333333333,0.180890437643392,0.6944444444444444,0.0,0.0,0.2608695652173913,0.1818181818181818,0.2228230337078651,0.7717948717948717,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
2,4,1,9,1,3,1,22,27,10,10,0,0,0,1,0,0,0.1132075471698113,0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout
1,16,1,5,1,1,1,12,14,25,32,0,0,0,1,0,1,0.1132075471698113,0,0.0,0.2419719340536352,0.1333333333333333,0.2307692307692307,0.8518518518518519,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7628205128205128,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,1,3,12,1,1,1,1,16,5,7,1,0,0,1,0,0,0.0188679245283018,0,0.0,0.3076923076923077,0.1847366289754851,0.2692307692307692,0.5867268303772426,0.0,0.0,0.3478260869565217,0.2424242424242424,0.2228230337078651,0.7646153846153845,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate
1,1,1,15,1,1,1,12,28,10,8,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.2419719340536352,0.1333333333333333,0.2307692307692307,0.8240740740740741,0.0,0.029234851835471,0.2608695652173913,0.1818181818181818,0.3,0.7897435897435896,0.0120786516853932,0.5930232558139534,1.0,0.5362402360778712,Graduate
1,8,6,9,1,1,1,12,27,5,10,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2419719340536352,0.1555555555555555,0.2692307692307692,0.7579365079365079,0.0,0.0,0.2713358801770663,0.2424242424242424,0.2228230337078651,0.7747115384615384,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
1,1,1,15,1,1,1,12,28,9,9,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.2419719340536352,0.1333333333333333,0.2307692307692307,0.7685185185185186,0.0,0.029234851835471,0.2608695652173913,0.1818181818181818,0.2228230337078651,0.7538461538461538,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
1,1,2,5,0,1,1,1,1,5,8,1,0,0,1,0,0,0.119979293879017,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6574074074074074,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7,0.0,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,6,1,15,1,1,1,1,28,5,8,0,0,0,0,0,1,0.0188679245283018,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.746031746031746,0.0,0.0,0.2608695652173913,0.303030303030303,0.3,0.5507202992491638,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,14,1,17,0,1,1,22,27,10,9,1,0,0,1,0,0,0.2264150943396226,0,0.4,0.5,0.3555555555555555,0.3076923076923077,0.5833333333333334,0.0,0.4210526315789473,0.5217391304347826,0.5757575757575758,0.45,0.5564102564102564,0.0,0.2093023255813954,0.0,0.1241743725231175,Enrolled
1,6,2,13,1,12,1,22,27,4,8,0,0,0,0,0,0,0.1320754716981132,0,0.0,0.2692307692307692,0.2222222222222222,0.2307692307692307,0.6342592592592592,0.0,0.0,0.3478260869565217,0.2727272727272727,0.4,0.6441346153846154,0.0120786516853932,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,8,2,13,1,1,1,22,28,10,9,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2692307692307692,0.3555555555555555,0.0769230769230769,0.7083333333333334,0.0,0.029234851835471,0.3043478260869565,0.3636363636363636,0.2228230337078651,0.5923076923076923,0.0,0.1511627906976745,0.4888888888888889,1.0,Dropout
1,8,1,13,1,1,1,1,28,5,10,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.2692307692307692,0.2222222222222222,0.2307692307692307,0.6194444444444445,0.0109415826801045,0.0,0.3043478260869565,0.2446525314894666,0.35,0.6900000000000001,0.0,0.5930232558139534,1.0,0.5362402360778712,Enrolled
1,1,1,14,1,2,1,23,14,5,9,0,0,0,1,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.1777777777777777,0.1153846153846153,0.6481481481481481,0.0,0.0,0.2608695652173913,0.3333333333333333,0.25,0.7336538461538461,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Enrolled
1,8,4,11,1,1,1,22,14,10,7,1,0,0,1,0,0,0.0566037735849056,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.5867268303772426,0.0,0.029234851835471,0.2608695652173913,0.2424242424242424,0.25,0.5507202992491638,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,1,2,15,0,1,1,1,14,10,10,0,0,0,1,0,0,0.119979293879017,0,0.0360962566844919,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7685185185185186,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.5507202992491638,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Graduate
1,1,2,5,1,1,1,1,14,4,4,0,0,0,0,0,0,0.0188679245283018,0,0.05,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.6507936507936507,0.0109415826801045,0.0,0.2608695652173913,0.3333333333333333,0.2,0.6102564102564102,0.0,0.4597758381660906,0.1111111111111111,0.6406869220607662,Dropout
1,6,5,12,0,1,1,13,1,10,6,1,0,0,0,0,1,0.119979293879017,0,0.0,0.2692307692307692,0.1777777777777777,0.2692307692307692,0.6488095238095238,0.0,0.0,0.3478260869565217,0.303030303030303,0.35,0.7020192307692307,0.0,0.558139534883721,0.4490267983074754,0.7727873183619551,Graduate
1,7,1,6,1,1,1,3,3,3,2,1,0,0,1,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.873015873015873,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7897435897435896,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
1,6,1,2,1,1,1,1,14,6,9,0,0,0,0,0,1,0.0188679245283018,0,0.0,0.0,0.0,0.0,0.0,0.0109415826801045,0.0,0.0,0.0,0.0,0.5507202992491638,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,1,1,15,1,1,1,13,27,7,7,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1333333333333333,0.180890437643392,0.7222222222222222,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.5507202992491638,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Graduate
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,0.1320754716981132,0,0.0,0.1923076923076923,0.2,0.1923076923076923,0.6825396825396826,0.0,0.0,0.217391304347826,0.2424242424242424,0.25,0.6528846153846153,0.0,1.0,0.2444444444444444,0.4147952443857332,Enrolled
1,12,1,12,1,1,1,13,14,6,7,0,0,1,1,0,0,0.2075471698113207,0,0.0,0.2692307692307692,0.2666666666666666,0.1538461538461538,0.7430555555555556,0.0,0.0,0.3043478260869565,0.2121212121212121,0.25,0.7269230769230769,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
1,13,1,12,1,1,1,1,1,5,5,0,0,0,1,0,0,0.0566037735849056,0,0.05,0.3076923076923077,0.1777777777777777,0.180890437643392,0.6428571428571428,0.0,0.0526315789473684,0.2713358801770663,0.2424242424242424,0.35,0.623076923076923,0.0,0.5930232558139534,0.4490267983074754,0.3117569352708058,Graduate
1,1,6,12,1,1,1,22,28,10,10,1,0,0,1,0,1,0.0377358490566037,0,0.0360962566844919,0.3076923076923077,0.1777777777777777,0.2692307692307692,0.7031746031746031,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.6815384615384614,0.0,0.5930232558139534,0.4490267983074754,0.3117569352708058,Graduate
1,8,1,9,1,2,1,22,27,10,10,0,0,0,0,0,0,0.0943396226415094,0,0.0,0.1923076923076923,0.2,0.0769230769230769,0.5555555555555556,0.0833333333333333,0.0,0.217391304347826,0.3333333333333333,0.05,0.5384615384615384,0.0,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,6,1,9,1,1,1,13,16,7,6,0,0,0,0,0,0,0.0377358490566037,0,0.0,0.2307692307692307,0.1847366289754851,0.2307692307692307,0.7619047619047619,0.0109415826801045,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7089743589743589,0.0120786516853932,0.5930232558139534,1.0,0.3117569352708058,Graduate
1,15,1,4,1,2,1,22,28,10,8,0,0,0,1,0,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.8518518518518519,0.0,0.029234851835471,0.2608695652173913,0.2727272727272727,0.3,0.7538461538461538,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,8,1,10,1,1,1,4,3,2,2,0,0,0,1,0,0,0.0188679245283018,0,0.0,0.2307692307692307,0.2,0.1923076923076923,0.6428571428571428,0.0,0.0,0.2608695652173913,0.2424242424242424,0.3,0.6538461538461537,0.0,1.0,0.2444444444444444,0.5362402360778712,Graduate
4,14,4,9,0,9,1,22,27,10,10,0,0,0,0,0,0,0.4339622641509434,0,0.0,0.1923076923076923,0.2222222222222222,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.4597758381660906,0.7555555555555556,0.5785997357992074,Dropout
1,1,2,12,1,1,1,23,27,10,8,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.2692307692307692,0.1555555555555555,0.2307692307692307,0.7166666666666667,0.0,0.0,0.3043478260869565,0.2121212121212121,0.3,0.6946153846153845,0.0,0.4597758381660906,0.7555555555555556,0.5785997357992074,Graduate
4,14,1,12,1,1,1,12,27,10,10,0,0,0,1,0,0,0.3962264150943396,0,0.05,0.2419719340536352,0.2666666666666666,0.1923076923076923,0.7292222222222222,0.0833333333333333,0.0526315789473684,0.3478260869565217,0.3636363636363636,0.25,0.7067846153846153,0.0833333333333333,0.3720930232558141,0.4888888888888889,0.7661822985468957,Enrolled
1,4,1,6,1,3,1,12,27,8,8,0,0,0,1,0,0,0.2830188679245283,0,0.2,0.2419719340536352,0.4444444444444444,0.1538461538461538,0.6388888888888888,0.0109415826801045,0.1578947368421052,0.391304347826087,0.3939393939393939,0.15,0.6282051282051281,0.1666666666666666,0.9186046511627908,0.4490267983074754,0.0,Dropout
1,1,1,16,0,1,1,1,27,10,10,1,0,0,1,0,0,0.119979293879017,0,0.0,0.2307692307692307,0.2444444444444444,0.1153846153846153,0.5740740740740741,0.0,0.0,0.2608695652173913,0.303030303030303,0.25,0.6353846153846153,0.0,0.2093023255813954,0.0,0.1241743725231175,Enrolled
1,8,3,5,0,1,1,3,1,5,5,1,0,0,1,0,0,0.119979293879017,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.75,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7230769230769231,0.0,0.1511627906976745,0.4888888888888889,1.0,Graduate
2,12,1,9,0,1,1,22,16,10,10,0,0,0,1,0,0,0.119979293879017,0,0.0,0.0384615384615384,0.1847366289754851,0.0,0.0,0.0833333333333333,0.0,0.217391304347826,0.2446525314894666,0.0,0.0,0.0120786516853932,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,1,1,9,1,1,1,23,14,4,11,1,0,0,1,0,0,0.0566037735849056,0,0.0,0.1923076923076923,0.1111111111111111,0.1538461538461538,0.6666666666666666,0.0,0.0,0.1739130434782608,0.1212121212121212,0.1,0.6192307692307691,0.0,0.0,0.7555555555555556,0.5785997357992074,Enrolled
1,8,1,16,1,1,1,13,14,4,5,0,0,0,1,0,0,0.2264150943396226,0,0.1,0.3076923076923077,0.1847366289754851,0.2692307692307692,0.6190476190476191,0.0,0.1052631578947368,0.3478260869565217,0.3333333333333333,0.4,0.6124999999999999,0.0,0.4597758381660906,1.0,0.3117569352708058,Graduate
1,1,5,12,1,1,1,22,27,8,8,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307692,0.7095238095238096,0.0833333333333333,0.0,0.3478260869565217,0.2424242424242424,0.35,0.6876923076923077,0.0833333333333333,0.2093023255813954,0.0,0.1241743725231175,Enrolled
1,1,1,12,1,1,1,23,14,8,10,1,0,0,1,0,1,0.0188679245283018,0,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307692,0.7665873015873017,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.743,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Graduate
2,12,1,3,0,12,1,23,14,1,11,0,0,1,0,0,0,0.1509433962264151,0,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.7407407407407408,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7269230769230769,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
4,12,1,3,0,12,1,12,27,10,10,0,0,1,0,0,0,0.6226415094339622,0,0.0360962566844919,0.2419719340536352,0.2444444444444444,0.0,0.0,0.0,0.0,0.217391304347826,0.1818181818181818,0.0,0.5507202992491638,0.0,0.1511627906976745,0.4888888888888889,1.0,Dropout
2,1,1,9,1,1,1,19,24,7,1,0,0,0,1,0,0,0.1320754716981132,0,0.7,0.5769230769230769,0.3777777777777777,0.180890437643392,0.5867268303772426,0.0,0.6842105263157895,0.6086956521739131,0.4545454545454545,0.65,0.6917159763313611,0.0,0.0,0.4490267983074754,0.5785997357992074,Dropout
1,1,5,7,1,1,1,23,14,6,4,0,0,0,1,0,0,0.0188679245283018,0,0.0,0.1923076923076923,0.2444444444444444,0.0,0.0,0.0109415826801045,0.0,0.217391304347826,0.2424242424242424,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,8,1,6,1,1,1,23,16,29,38,1,0,0,1,0,0,0.0566037735849056,0,0.0,0.2307692307692307,0.1847366289754851,0.2307692307692307,0.8717948717948718,0.0,0.029234851835471,0.2608695652173913,0.3939393939393939,0.25,0.7769230769230768,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,7,1,4,1,1,1,1,27,5,10,1,0,1,1,0,1,0.0566037735849056,0,0.65,0.6923076923076923,0.4222222222222222,0.180890437643392,0.8362573099415205,0.0,0.5789473684210527,0.5652173913043478,0.2446525314894666,0.65,0.7828402366863905,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
1,14,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,0.0754716981132075,0,0.3,0.3846153846153846,0.4444444444444444,0.2307692307692307,0.6388888888888888,0.0109415826801045,0.2631578947368421,0.4347826086956521,0.5151515151515151,0.25,0.6676923076923077,0.0,0.4597758381660906,0.4490267983074754,0.1241743725231175,Dropout
1,1,1,11,1,2,1,23,27,10,8,0,0,0,1,1,1,0.0377358490566037,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7222222222222222,0.0109415826801045,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7089743589743589,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,6,1,12,0,1,1,22,27,10,8,0,0,0,0,1,1,0.119979293879017,0,0.0,0.3076923076923077,0.1777777777777777,0.3076923076923077,0.7188194444444445,0.0,0.0,0.3478260869565217,0.2446525314894666,0.4,0.696701923076923,0.0,0.2093023255813954,0.4490267983074754,0.1241743725231175,Graduate
1,8,1,2,1,1,1,22,16,10,10,0,0,0,1,1,0,0.0943396226415094,0,0.0,0.0,0.1847366289754851,0.0,0.0,0.0109415826801045,0.029234851835471,0.0,0.0,0.2228230337078651,0.0,0.0,0.5930232558139534,0.4490267983074754,0.5362402360778712,Graduate
1,15,1,4,1,14,1,22,16,7,11,0,0,0,1,1,0,0.1509433962264151,0,0.0,0.2307692307692307,0.1847366289754851,0.180890437643392,0.0,0.0,0.0,0.2608695652173913,0.2424242424242424,0.0,0.0,0.0120786516853932,0.9186046511627908,0.7999999999999999,0.0,Dropout
2,12,1,12,1,1,1,12,27,10,10,0,0,0,0,1,0,0.3773584905660377,0,0.0,0.2419719340536352,0.2222222222222222,0.1923076923076923,0.7222222222222222,0.0,0.0,0.3043478260869565,0.2727272727272727,0.25,0.6935384615384615,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
1,12,1,12,1,1,1,22,27,8,8,0,0,0,0,1,0,0.3962264150943396,0,0.0,0.2692307692307692,0.2444444444444444,0.1923076923076923,0.6766666666666666,0.0,0.0,0.2713358801770663,0.3333333333333333,0.2,0.6360576923076923,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
1,1,2,12,0,1,1,12,1,10,10,1,0,0,1,1,0,0.119979293879017,0,0.0,0.2419719340536352,0.1777777777777777,0.2692307692307692,0.7222222222222222,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.5507202992491638,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate
1,1,1,14,1,1,1,1,1,1,1,0,0,0,0,1,0,0.0377358490566037,0,0.0360962566844919,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.2608695652173913,0.2446525314894666,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,12,1,9,1,1,1,1,1,5,11,0,0,0,1,1,0,0.1320754716981132,0,0.0,0.1923076923076923,0.2888888888888888,0.0769230769230769,0.6944444444444444,0.1666666666666666,0.0,0.217391304347826,0.2424242424242424,0.15,0.6641025641025641,0.0,0.2093023255813954,0.4490267983074754,0.5362402360778712,Dropout
1,6,1,10,1,1,1,1,1,7,4,0,0,0,0,1,0,0.0566037735849056,0,0.0,0.2307692307692307,0.2,0.180890437643392,0.6111111111111112,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.5507202992491638,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
1,6,1,2,1,1,1,22,27,10,10,0,0,0,0,1,0,0.0754716981132075,0,0.0,0.0,0.0,0.0,0.0,0.0109415826801045,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout
2,14,3,17,0,1,1,22,16,10,10,1,0,0,1,1,0,0.119979293879017,0,0.0,0.2419719340536352,0.1847366289754851,0.180890437643392,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.4597758381660906,0.7555555555555556,0.5785997357992074,Dropout
2,12,1,17,0,12,1,23,16,8,9,0,0,0,1,1,0,0.4150943396226415,0,0.0,0.1923076923076923,0.1847366289754851,0.0,0.0,0.0,0.0,0.217391304347826,0.2446525314894666,0.05,0.5384615384615384,0.0,0.5930232558139534,0.4490267983074754,0.3117569352708058,Dropout
1,4,1,7,1,2,1,22,27,10,7,0,0,0,0,1,0,0.3018867924528302,0,0.0,0.1923076923076923,0.1333333333333333,0.0,0.5867268303772426,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout
1,8,2,14,1,1,1,22,28,6,9,0,0,0,1,1,1,0.0566037735849056,0,0.0360962566844919,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.6888888888888889,0.0,0.0,0.217391304347826,0.1515151515151515,0.2,0.5788461538461538,0.0,0.2093023255813954,0.4490267983074754,0.1241743725231175,Graduate
1,1,1,4,1,1,1,23,14,10,8,0,0,0,1,1,0,0.0377358490566037,0,0.0360962566844919,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.8611111111111112,0.0,0.0,0.2608695652173913,0.303030303030303,0.3,0.7592307692307692,0.0,1.0,0.2444444444444444,0.4147952443857332,Graduate
2,12,1,17,0,1,1,22,27,6,9,0,0,0,0,1,0,0.490566037735849,0,0.0,0.1923076923076923,0.2888888888888888,0.0769230769230769,0.6388888888888888,0.0,0.0,0.217391304347826,0.3636363636363636,0.15,0.5815384615384616,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout
2,14,1,17,0,1,1,22,27,8,9,0,0,0,1,1,0,0.6037735849056604,0,0.0360962566844919,0.1923076923076923,0.1555555555555555,0.1538461538461538,0.7407407407407408,0.0,0.0,0.217391304347826,0.2446525314894666,0.2,0.6246153846153846,0.0833333333333333,1.0,0.2444444444444444,0.4147952443857332,Dropout
1,1,2,15,1,1,1,23,28,6,8,0,0,0,1,1,1,0.0188679245283018,0,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7037037037037037,0.0109415826801045,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7269230769230769,0.0,0.5930232558139534,1.0,0.5362402360778712,Graduate
1,6,1,4,1,1,1,1,27,29,44,0,0,0,0,1,0,0.1886792452830188,0,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.5507202992491638,0.0,0.4069767441860465,0.4490267983074754,0.5362402360778712,Enrolled
1,1,1,9,1,1,1,1,14,10,10,1,0,0,1,0,1,0.0377358490566037,0,0.0,0.1923076923076923,0.1777777777777777,0.1923076923076923,0.7,0.0,0.0,0.217391304347826,0.2727272727272727,0.2228230337078651,0.7323076923076922,0.0,0.1511627906976745,0.4888888888888889,1.0,Dropout
1,12,1,5,1,1,1,22,27,10,11,0,0,1,1,1,1,0.5283018867924528,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.75,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857332,Dropout
1,6,1,14,1,1,1,22,10,10,10,1,0,0,0,1,0,0.0377358490566037,0,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7222222222222222,0.0,0.029234851835471,0.2713358801770663,0.2424242424242424,0.3,0.7,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,15,1,4,1,14,1,1,3,10,7,0,0,0,1,1,1,0.119979293879017,0,0.0,0.2307692307692307,0.3333333333333333,0.2307692307692307,0.6507936507936507,0.0,0.0,0.2608695652173913,0.2424242424242424,0.2,0.6326923076923077,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,1,1,14,0,1,1,1,16,6,10,0,0,0,1,1,1,0.119979293879017,0,0.0,0.2307692307692307,0.1847366289754851,0.2307692307692307,0.6759259259259259,0.0,0.0,0.2608695652173913,0.2121212121212121,0.2228230337078651,0.7,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate
1,8,3,9,1,1,1,22,27,6,8,0,0,0,1,1,0,0.0188679245283018,0,0.0,0.1923076923076923,0.2222222222222222,0.180890437643392,0.0,0.0833333333333333,0.0,0.217391304347826,0.3939393939393939,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,Dropout
1,8,1,11,1,1,1,22,27,6,2,0,0,0,0,1,0,0.2264150943396226,0,0.0,0.2307692307692307,0.2666666666666666,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.5,0.2093023255813954,0.4490267983074754,0.5362402360778712,Dropout
1,1,1,14,1,1,1,1,1,7,10,0,0,0,1,1,0,0.0377358490566037,0,0.0,0.1923076923076923,0.1333333333333333,0.180890437643392,0.6388888888888888,0.0109415826801045,0.0,0.217391304347826,0.1515151515151515,0.2228230337078651,0.6246153846153846,0.0,0.2093023255813954,0.0,0.1241743725231175,Graduate
1,1,1,9,1,1,1,13,14,10,8,1,0,0,1,1,1,0.0188679245283018,0,0.0,0.1923076923076923,0.1555555555555555,0.1538461538461538,0.625,0.0,0.029234851835471,0.217391304347826,0.1818181818181818,0.2,0.6596153846153846,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Enrolled
1,15,1,5,1,14,1,12,1,10,10,0,0,0,1,1,1,0.119979293879017,0,0.1,0.2419719340536352,0.1555555555555555,0.180890437643392,0.6825396825396826,0.0,0.2631578947368421,0.391304347826087,0.303030303030303,0.4,0.6663461538461538,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate
1,8,6,9,1,1,1,1,1,5,4,1,0,0,1,1,0,0.0188679245283018,0,0.0360962566844919,0.2692307692307692,0.1555555555555555,0.2692307692307692,0.7065873015873015,0.0,0.029234851835471,0.3478260869565217,0.3333333333333333,0.4,0.6895299145299144,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
1,15,1,8,1,14,1,1,14,5,8,0,0,0,1,1,0,0.0566037735849056,0,0.1,0.2307692307692307,0.2666666666666666,0.1923076923076923,0.6888888888888889,0.0,0.0526315789473684,0.2713358801770663,0.3333333333333333,0.1,0.8076923076923076,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
1,1,1,2,1,1,1,13,14,2,2,1,0,0,1,1,0,0.0566037735849056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507202992491638,0.0,0.3720930232558141,0.4490267983074754,0.5362402360778712,Dropout
4,12,1,14,0,12,1,22,27,10,8,0,0,1,1,1,1,0.119979293879017,0,0.0360962566844919,0.2307692307692307,0.3555555555555555,0.0384615384615384,0.7777777777777778,0.0,0.0,0.2608695652173913,0.2121212121212121,0.0,0.0,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
1,12,1,14,1,1,1,9,9,12,5,1,0,0,1,1,0,0.2264150943396226,0,0.0,0.1923076923076923,0.2222222222222222,0.1153846153846153,0.6481481481481481,0.0,0.0,0.217391304347826,0.2424242424242424,0.2,0.6057692307692307,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout
1,14,1,15,1,1,1,1,1,5,6,1,0,0,1,0,0,0.1132075471698113,0,0.0,0.2307692307692307,0.3333333333333333,0.0384615384615384,0.7222222222222222,0.0109415826801045,0.0,0.2608695652173913,0.2424242424242424,0.2,0.6057692307692307,0.0,0.2093023255813954,0.0,0.1241743725231175,Enrolled
1,8,1,2,1,1,1,3,10,3,10,1,0,0,1,1,0,0.0377358490566037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228230337078651,0.0,0.0,0.3720930232558141,0.4888888888888889,0.7661822985468957,Dropout
1,1,1,7,1,1,1,23,28,10,10,1,0,0,1,1,0,0.0188679245283018,0,0.0360962566844919,0.1923076923076923,0.2222222222222222,0.0,0.0,0.0,0.0,0.217391304347826,0.3333333333333333,0.05,0.5507202992491638,0.25,0.0,0.7555555555555556,0.5785997357992074,Dropout
