,Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
3287,1.0,8.0,6.0,14.0,1.0,1.0,1.0,23.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.2,0.15384615384615385,0.625,0.0,0.0,0.2608695652173913,0.3333333333333333,0.15,0.5474358974358974,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Dropout
3288,1.0,12.0,1.0,9.910414610069102,0.0,1.0,1.0,1.0,27.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,0.2473269555430501,0.1509433962264151,0.0,0.0,0.19230769230769232,0.13333333333333333,0.15384615384615385,0.5833333333333334,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.5507202992491638,0.0,0.20930232558139544,0.0,0.12417437252311751,Graduate
3289,1.0,12.0,1.0,4.0,0.8908286206048684,12.0,1.0,22.0,27.0,10.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11997929387901707,0.0,0.85,0.6923076923076923,0.4444444444444444,0.6923076923076923,0.6419753086419753,0.0,0.5789473684210527,0.5652173913043478,0.3939393939393939,0.65,0.6254437869822486,0.012078651685393259,0.9186046511627908,0.7999999999999999,0.0,Graduate
3290,1.1773594253158286,6.925098231827112,1.0,10.0,1.0,2.5304475421863537,1.0,1.0,1.0,6.0,6.0,0.5456110154905336,0.0,0.11588468061051442,0.88107202680067,1.0,0.0,0.05660377358490566,0.022905027932960894,0.0,0.23076923076923078,0.28888888888888886,0.038461538461538464,0.7777777777777778,0.010941582680104518,0.0,0.2608695652173913,0.21212121212121213,0.0,0.0,0.0,1.0,0.24444444444444446,0.4147952443857332,Dropout
3291,1.0,12.0,1.0,4.0,1.0,1.0,1.0,22.0,27.0,7.332923832923833,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33962264150943394,0.0,0.0,0.23076923076923078,0.37777777777777777,0.18089043764339208,0.7222222222222222,0.0,0.0,0.2608695652173913,0.24465253148946667,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,Dropout
3292,1.0,1.0,1.0,10.0,1.0,1.0,1.0,22.0,27.0,1.0,1.0,0.5456110154905336,0.0,0.0,1.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.23076923076923078,0.28888888888888886,0.07692307692307693,0.6111111111111112,0.010941582680104518,0.029234851835471032,0.2608695652173913,0.42424242424242425,0.05,0.5923076923076923,0.0,0.0,0.7555555555555556,0.5362402360778712,Dropout
3293,1.0,8.0,3.0,12.0,1.0,1.0,1.0,12.311323061873319,3.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.24197193405363523,0.17777777777777778,0.2692307692307692,0.760079365079365,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35,0.7366923076923075,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Enrolled
3294,1.0,14.0,1.0,12.0,1.0,1.0,1.0,23.0,14.0,10.0,7.847640009782343,0.0,0.0,0.0,1.0,0.0,0.0,0.11320754716981132,0.0,0.0,0.2692307692307692,0.18473662897548515,0.23076923076923078,0.5867268303772426,0.0,0.0,0.30434782608695654,0.21212121212121213,0.3,0.5507202992491638,0.0,1.0,0.24444444444444446,0.4147952443857332,Enrolled
3295,1.1773594253158286,8.0,2.0,3.0,0.8908286206048684,1.0,1.0,13.0,1.0,6.0,11.0,1.0,0.0,0.11588468061051442,1.0,0.0,0.0,0.11997929387901707,0.0,0.0,0.23076923076923078,0.17777777777777778,0.15384615384615385,0.5833333333333334,0.0,0.0,0.2608695652173913,0.24465253148946667,0.2,0.6057692307692307,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate
3297,1.1773594253158286,12.0,1.0,12.0,0.8908286206048684,1.0,1.0,13.0,14.0,4.0,8.0,0.0,0.0,0.11588468061051442,0.0,0.0,0.0,0.11997929387901707,0.0,0.0,0.2692307692307692,0.24444444444444444,0.15384615384615385,0.7144444444444444,0.0,0.0,0.30434782608695654,0.30303030303030304,0.25,0.6228205128205129,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Dropout
3298,1.0,6.925098231827112,1.7221404025527738,10.0,1.0,1.0,1.0,1.0,28.0,10.0,8.0,0.0,0.0,0.0,0.88107202680067,0.3569032979318055,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.2222222222222222,0.23076923076923078,0.7916666666666666,0.0,0.0,0.2608695652173913,0.24465253148946667,0.3,0.7538461538461538,0.0,1.0,0.24444444444444446,0.4147952443857332,Graduate
3299,1.0,1.0,1.7221404025527738,12.0,1.0,1.0,1.0,23.0,14.0,7.332923832923833,8.0,1.0,0.012024539877300613,0.0,0.0,0.3569032979318055,0.0,0.03773584905660377,0.0,0.0,0.2692307692307692,0.0,0.18089043764339208,0.0,0.0,0.029234851835471032,0.34782608695652173,0.0,0.0,0.0,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout
3300,1.0,1.0,1.0,2.0,1.0,1.0,1.2323630981746423,13.0,14.0,6.0,2.0,0.5456110154905336,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.03609625668449198,0.0,0.0,0.0,0.0,0.010941582680104518,0.0,0.0,0.0,0.22282303370786516,0.0,0.0,0.7325581395348838,0.1111111111111111,0.5362402360778712,Dropout
3301,1.0,8.0,1.0,12.0,1.0,1.0,1.0,13.0,1.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03773584905660377,0.0,0.0,0.2692307692307692,0.15555555555555556,0.2692307692307692,0.7719047619047618,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7733653846153846,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate
3302,1.0,8.0,1.0,12.0,1.0,1.0,1.0,12.311323061873319,27.0,10.0,9.0,1.0,0.0,0.0,0.88107202680067,0.0,1.0,0.03773584905660377,0.0,0.0,0.24197193405363523,0.17777777777777778,0.2692307692307692,0.7482638888888888,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7168942307692308,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
3303,1.0,1.0,4.0,6.0,1.0,2.5304475421863537,1.2323630981746423,23.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03773584905660377,0.022905027932960894,0.03609625668449198,0.19230769230769232,0.1111111111111111,0.19230769230769232,0.7555555555555555,0.0,0.0,0.21739130434782608,0.15151515151515152,0.22282303370786516,0.7861538461538461,0.012078651685393259,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate
3305,1.0,1.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7592592592592592,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.7,0.0,0.4597758381660906,0.7999999999999999,0.0,Graduate
3306,2.0,14.0,1.0,9.910414610069102,1.0,2.5304475421863537,1.0,23.0,27.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,0.2473269555430501,0.3018867924528302,0.022905027932960894,0.45,0.46153846153846156,0.4888888888888889,0.38461538461538464,0.7388888888888889,0.0,0.47368421052631576,0.4782608695652174,0.3333333333333333,0.55,0.7391608391608392,0.0,0.20930232558139544,0.0,0.12417437252311751,Graduate
3307,1.1773594253158286,4.0,1.0,3.0,0.8908286206048684,2.5304475421863537,1.0,12.311323061873319,27.0,6.0,4.0,0.0,0.0,0.11588468061051442,1.0,0.0,0.0,0.11997929387901707,0.022905027932960894,0.35,0.24197193405363523,0.28888888888888886,0.4230769230769231,0.7474747474747476,0.0,0.2631578947368421,0.4782608695652174,0.3939393939393939,0.35,0.6692307692307692,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate
3308,1.0,6.925098231827112,1.7221404025527738,12.0,1.0,1.0,1.0,13.0,14.0,2.0,7.847640009782343,1.0,0.0,0.0,0.88107202680067,0.3569032979318055,1.0,0.0,0.0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.5867268303772426,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7224134615384614,0.0,0.20930232558139544,0.0,0.12417437252311751,Graduate
3309,2.0,12.0,1.7221404025527738,12.0,1.0,1.0,1.0,13.0,14.0,10.0,8.0,0.0,0.0,0.0,1.0,0.3569032979318055,0.0,0.2641509433962264,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout
3310,2.0,12.0,1.0,3.0,0.0,1.0,1.0,13.0,14.0,10.0,8.0,0.0,0.0,0.0,0.88107202680067,0.0,1.0,0.2830188679245283,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6296296296296297,0.0,0.0,0.2608695652173913,0.24465253148946667,0.25,0.7,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate
3311,1.0,1.0,2.0,6.0,0.8908286206048684,2.5304475421863537,1.2323630981746423,25.0,30.0,7.332923832923833,8.0,1.0,0.012024539877300613,0.0,1.0,0.0,0.0,0.11997929387901707,0.022905027932960894,0.03609625668449198,0.23076923076923078,0.17777777777777778,0.18089043764339208,0.8888888888888888,0.0,0.029234851835471032,0.2608695652173913,0.30303030303030304,0.3,0.7875,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout
3312,1.0,16.0,1.0,5.0,0.8908286206048684,9.0,1.0,22.0,14.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11997929387901707,0.0,0.1,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6111111111111112,0.0,0.21052631578947367,0.2608695652173913,0.36363636363636365,0.3,0.5474358974358974,0.0,0.15116279069767452,0.48888888888888893,1.0,Enrolled
3313,1.1773594253158286,1.0,1.0,11.0,1.0,1.0,1.2323630981746423,12.311323061873319,1.0,10.0,11.0,0.0,0.0,0.11588468061051442,1.0,1.0,0.0,0.05660377358490566,0.0,0.03609625668449198,0.24197193405363523,0.17777777777777778,0.23076923076923078,0.7142857142857143,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6676923076923077,0.0,0.15116279069767452,0.48888888888888893,0.5362402360778712,Enrolled
3314,1.0,14.0,1.0,17.0,0.0,1.0,1.0,3.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4339622641509434,0.0,0.0,0.19230769230769232,0.1111111111111111,0.0,0.0,0.0,0.0,0.21739130434782608,0.18181818181818182,0.0,0.0,0.0,0.3720930232558141,0.48888888888888893,0.5362402360778712,Dropout
3315,2.0,6.925098231827112,1.0,17.0,0.0,1.0,1.0,22.0,14.0,7.332923832923833,10.0,0.5456110154905336,0.0,0.0,0.88107202680067,1.0,0.0,0.2830188679245283,0.0,0.0,0.19230769230769232,0.1111111111111111,0.18089043764339208,0.8222222222222223,0.010941582680104518,0.0,0.21739130434782608,0.24465253148946667,0.25,0.5507202992491638,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
3316,1.0,4.0,1.0,9.910414610069102,1.0,3.0,1.0,13.0,14.0,2.0,2.0,0.5456110154905336,0.0,0.0,0.0,1.0,0.2473269555430501,0.4339622641509434,0.0,0.05,0.19230769230769232,0.15555555555555556,0.038461538461538464,0.7222222222222222,0.010941582680104518,0.10526315789473684,0.21739130434782608,0.15151515151515152,0.1,0.7538461538461538,0.0,0.5930232558139534,0.4490267983074754,0.3117569352708058,Dropout
3317,1.1773594253158286,1.0,1.0,2.0,0.8908286206048684,1.0,1.0,1.0,1.0,5.0,10.0,0.0,0.0,0.11588468061051442,1.0,1.0,1.0,0.11997929387901707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24465253148946667,0.0,0.0,0.012078651685393259,1.0,0.24444444444444446,0.4147952443857332,Graduate
3318,1.0,14.0,1.0,17.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20754716981132076,0.0,0.2,0.34615384615384615,0.3111111111111111,0.15384615384615385,0.5555555555555556,0.0,0.05263157894736842,0.2608695652173913,0.18181818181818182,0.05,0.5384615384615384,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout
3319,1.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,7.847640009782343,1.0,0.0,1.0,1.0,1.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.24444444444444444,0.19230769230769232,0.5867268303772426,0.0,0.0,0.2608695652173913,0.24465253148946667,0.3,0.6461538461538461,0.0,0.20930232558139544,0.0,0.5362402360778712,Graduate
3320,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,27.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6574074074074074,0.0,0.0,0.2608695652173913,0.3333333333333333,0.15,0.7,0.0,0.4597758381660906,0.7999999999999999,0.0,Graduate
3321,1.1773594253158286,1.0,6.0,9.0,1.0,1.0,1.0,23.0,27.0,8.0,8.0,0.0,1.0,0.11588468061051442,1.0,1.0,0.0,0.07547169811320754,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.5507202992491638,0.0,0.3720930232558141,0.4490267983074754,0.7661822985468957,Dropout
3322,1.0,8.0,4.0,9.0,1.0,1.0,1.2323630981746423,13.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.09433962264150944,0.0,0.03609625668449198,0.19230769230769232,0.17777777777777778,0.07692307692307693,0.5833333333333334,0.0,0.0,0.21739130434782608,0.30303030303030304,0.0,0.0,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout
3323,1.0,8.0,3.0,9.910414610069102,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.2473269555430501,0.018867924528301886,0.0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.6944444444444444,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7307692307692307,0.0,0.558139534883721,0.4490267983074754,0.7727873183619551,Dropout
3324,1.0,12.0,1.7221404025527738,2.0,1.0,1.0,1.0,10.0,3.0,6.0,3.0,1.0,0.0,0.0,1.0,0.3569032979318055,0.0,0.18867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507202992491638,0.0,0.20930232558139544,0.0,0.5362402360778712,Dropout
3325,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03773584905660377,0.0,0.2,0.38461538461538464,0.2222222222222222,0.19230769230769232,0.6111111111111112,0.0,0.10526315789473684,0.30434782608695654,0.24242424242424243,0.1,0.5507202992491638,0.0,0.15116279069767452,0.48888888888888893,1.0,Enrolled
3326,2.0,14.0,1.0,17.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.24528301886792453,0.0,0.3,0.38461538461538464,0.3111111111111111,0.34615384615384615,0.6851851851851852,0.0,0.3684210526315789,0.43478260869565216,0.36363636363636365,0.4,0.6461538461538461,0.0,0.20930232558139544,0.0,0.5362402360778712,Graduate
3327,1.0,12.0,1.0,8.0,1.0,14.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20754716981132076,0.0,0.0,0.23076923076923078,0.2,0.0,0.0,0.0,0.0,0.2608695652173913,0.24242424242424243,0.05,0.5384615384615384,0.08333333333333333,1.0,0.24444444444444446,0.4147952443857332,Dropout
3328,5.0,12.0,1.7221404025527738,7.0,1.0,2.5304475421863537,1.0,22.0,27.0,10.0,10.0,0.0,0.0,1.0,1.0,0.3569032979318055,1.0,0.32075471698113206,0.022905027932960894,0.0,0.19230769230769232,0.3111111111111111,0.038461538461538464,0.9444444444444444,0.0,0.0,0.21739130434782608,0.30303030303030304,0.1,0.5923076923076923,0.0,0.20930232558139544,0.0,0.12417437252311751,Enrolled
3329,1.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.012024539877300613,0.0,1.0,1.0,0.0,0.07547169811320754,0.0,0.0,0.19230769230769232,0.1111111111111111,0.19230769230769232,0.6111111111111112,0.0,0.029234851835471032,0.21739130434782608,0.3333333333333333,0.15,0.6153846153846153,0.0,0.3720930232558141,0.48888888888888893,0.5362402360778712,Enrolled
3330,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,14.0,10.0,10.0,0.5456110154905336,0.0,0.0,1.0,1.0,1.0,0.05660377358490566,0.0,0.0,0.23076923076923078,0.24444444444444444,0.19230769230769232,0.6190476190476191,0.010941582680104518,0.0,0.2608695652173913,0.2727272727272727,0.3,0.623076923076923,0.0,1.0,0.24444444444444446,0.4147952443857332,Graduate
3331,1.0,14.0,1.0,11.0,1.0,1.0,1.0,10.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2641509433962264,0.0,0.15,0.3076923076923077,0.4222222222222222,0.19230769230769232,0.6759259259259259,0.0,0.15789473684210525,0.30434782608695654,0.36363636363636365,0.25,0.6461538461538461,0.0,0.4597758381660906,0.7555555555555556,0.5785997357992074,Dropout
3332,1.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07547169811320754,0.0,0.0,0.19230769230769232,0.2,0.07692307692307693,0.6111111111111112,0.0,0.0,0.21739130434782608,0.24242424242424243,0.1,0.6192307692307691,0.16666666666666666,0.0,0.7555555555555556,0.5785997357992074,Dropout
3333,1.0,12.0,2.0,14.0,1.0,12.0,1.0,19.0,24.0,1.0,1.0,1.0,0.012024539877300613,0.0,0.0,1.0,0.0,0.18867924528301888,0.0,0.0,0.19230769230769232,0.17777777777777778,0.038461538461538464,0.6111111111111112,0.0,0.029234851835471032,0.21739130434782608,0.18181818181818182,0.15,0.5743589743589743,0.08333333333333333,0.0,0.7555555555555556,0.5785997357992074,Dropout
3334,1.0,1.0,6.0,15.0,1.0,1.0,1.0,12.311323061873319,16.403201970443348,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.03773584905660377,0.0,0.0,0.24197193405363523,0.18473662897548515,0.15384615384615385,0.7361111111111112,0.0,0.0,0.2608695652173913,0.3939393939393939,0.22282303370786516,0.6353846153846153,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate
3335,1.0,8.0,4.0,15.0,1.0,2.5304475421863537,1.2323630981746423,3.0,16.403201970443348,3.0,7.847640009782343,1.0,0.0,0.0,1.0,1.0,0.0,0.07547169811320754,0.022905027932960894,0.03609625668449198,0.23076923076923078,0.18473662897548515,0.0,0.5867268303772426,0.0,0.0,0.2608695652173913,0.3333333333333333,0.05,0.5384615384615384,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Enrolled
3336,1.0,15.0,1.7221404025527738,4.0,1.0,14.0,1.0,13.0,14.0,5.0,5.0,0.5456110154905336,0.0,0.0,0.0,0.3569032979318055,0.0,0.07547169811320754,0.0,0.0,0.23076923076923078,0.37777777777777777,0.07692307692307693,0.6944444444444444,0.010941582680104518,0.0,0.2608695652173913,0.30303030303030304,0.0,0.0,0.012078651685393259,1.0,0.24444444444444446,0.4147952443857332,Dropout
3337,1.0,14.0,1.0,14.0,0.8908286206048684,1.0,1.0,19.0,24.0,13.0,13.0,0.0,0.012024539877300613,0.0,0.88107202680067,1.0,0.0,0.11997929387901707,0.0,0.3,0.38461538461538464,0.2222222222222222,0.2692307692307692,0.6746031746031745,0.0,0.029234851835471032,0.391304347826087,0.24465253148946667,0.2,0.6596153846153846,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout
3338,1.0,12.0,1.0,6.0,1.0,1.0,1.0,22.0,26.0,12.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20754716981132076,0.0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.6666666666666666,0.0,0.0,0.2713358801770663,0.30303030303030304,0.15,0.6102564102564102,0.012078651685393259,0.0,0.7555555555555556,0.5785997357992074,Dropout
3339,1.0,8.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1320754716981132,0.0,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.625,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.5615384615384615,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Enrolled
3341,1.0,8.0,1.0,9.910414610069102,1.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,0.0,1.0,0.2473269555430501,0.05660377358490566,0.0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.6888888888888889,0.0,0.029234851835471032,0.2608695652173913,0.24242424242424243,0.2,0.7,0.012078651685393259,0.7325581395348838,0.1111111111111111,0.6406869220607662,Enrolled
3342,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,14.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.05660377358490566,0.0,0.0,0.24197193405363523,0.13333333333333333,0.23076923076923078,0.712962962962963,0.0,0.0,0.2608695652173913,0.24242424242424243,0.3,0.682051282051282,0.16666666666666666,1.0,0.24444444444444446,0.4147952443857332,Graduate
3344,1.0,12.0,1.0,6.0,1.0,1.0,1.0,12.311323061873319,1.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.37735849056603776,0.0,0.25,0.24197193405363523,0.15555555555555556,0.19230769230769232,0.6666666666666666,0.0,0.15789473684210525,0.30434782608695654,0.21212121212121213,0.22282303370786516,0.6282051282051281,0.0,0.4597758381660906,0.4490267983074754,1.0,Dropout
3345,1.0,1.0,1.0,11.0,1.0,1.0,1.0,22.0,28.0,10.0,9.0,0.5456110154905336,0.012024539877300613,0.0,1.0,1.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.28888888888888886,0.07692307692307693,0.6666666666666666,0.010941582680104518,0.029234851835471032,0.2608695652173913,0.36363636363636365,0.05,0.7,0.0,0.4597758381660906,0.7555555555555556,0.5362402360778712,Dropout
3346,1.0,12.0,1.0,9.910414610069102,1.0,1.0,1.0,22.0,27.0,10.0,9.0,0.5456110154905336,0.0,0.0,1.0,1.0,0.2473269555430501,0.3584905660377358,0.022905027932960894,0.0,0.2692307692307692,0.4,0.0,0.5867268303772426,0.010941582680104518,0.0,0.30434782608695654,0.21212121212121213,0.0,0.0,0.0,0.7325581395348838,0.4490267983074754,0.6406869220607662,Dropout
3347,1.0,12.0,1.0,9.0,1.0,9.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.22641509433962265,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.4597758381660906,0.0,0.12417437252311751,Dropout
3349,1.0,16.0,1.0,14.0,1.0,12.0,1.0,2.0,1.0,4.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2830188679245283,0.0,0.05,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.0,0.0,0.2608695652173913,0.21212121212121213,0.0,0.0,0.0,0.4069767441860465,0.3111111111111111,0.5362402360778712,Dropout
3350,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,16.403201970443348,3.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.16981132075471697,0.0,0.0,0.23076923076923078,0.18473662897548515,0.23076923076923078,0.6574074074074074,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.6282051282051281,0.0,0.3720930232558141,0.48888888888888893,0.5362402360778712,Enrolled
3351,2.0,6.925098231827112,1.0,4.0,1.0,14.0,1.0,22.0,27.0,5.0,8.0,0.0,0.0,0.0,0.88107202680067,1.0,0.0,0.37735849056603776,0.0,0.0,0.23076923076923078,0.37777777777777777,0.038461538461538464,0.6666666666666666,0.0,0.0,0.2608695652173913,0.696969696969697,0.1,0.5653846153846154,0.012078651685393259,1.0,0.24444444444444446,0.4147952443857332,Dropout
3353,1.0,1.0,1.0,15.0,0.8908286206048684,1.0,1.0,12.311323061873319,1.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11997929387901707,0.0,0.0,0.24197193405363523,0.15555555555555556,0.23076923076923078,0.7063492063492063,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6371794871794871,0.0,0.7325581395348838,0.4490267983074754,0.6406869220607662,Graduate
3355,1.1773594253158286,12.0,2.0,4.0,1.0,12.0,1.0,23.0,14.0,5.0,2.0,0.0,0.0,0.11588468061051442,0.0,1.0,0.0,0.2830188679245283,0.0,0.1,0.3076923076923077,0.26666666666666666,0.07692307692307693,0.6388888888888888,0.16666666666666666,0.0,0.30434782608695654,0.2727272727272727,0.0,0.0,0.0,0.4597758381660906,0.4490267983074754,0.0,Dropout
3356,1.0,15.0,1.7221404025527738,7.0,1.0,14.0,1.0,3.0,14.0,4.0,5.0,0.0,0.0,0.0,1.0,0.3569032979318055,0.0,0.05660377358490566,0.022905027932960894,0.0,0.19230769230769232,0.26666666666666666,0.038461538461538464,0.7222222222222222,0.0,0.0,0.21739130434782608,0.24242424242424243,0.15,0.6784615384615383,0.0,0.558139534883721,0.4490267983074754,0.7727873183619551,Enrolled
3357,1.0,6.925098231827112,1.7221404025527738,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.88107202680067,0.3569032979318055,0.0,0.09433962264150944,0.0,0.0,0.23076923076923078,0.26666666666666666,0.0,0.0,0.0,0.0,0.2608695652173913,0.30303030303030304,0.0,0.0,0.0,1.0,0.24444444444444446,0.4147952443857332,Dropout
3358,4.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,14.0,4.0,4.0,0.0,0.012024539877300613,0.0,1.0,0.0,0.0,0.2830188679245283,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.029234851835471032,0.34782608695652173,0.0,0.0,0.0,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Dropout
3359,1.0,6.925098231827112,1.0,9.0,1.0,2.5304475421863537,1.0,1.0,27.0,10.0,10.0,1.0,0.0,0.0,0.88107202680067,0.0,0.0,0.07547169811320754,0.022905027932960894,0.0,0.19230769230769232,0.17777777777777778,0.15384615384615385,0.6111111111111112,0.0,0.0,0.21739130434782608,0.24242424242424243,0.25,0.6461538461538461,0.0,0.0,0.7555555555555556,0.5785997357992074,Enrolled
